,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,GP,50,,nan,,0.0233671507628,-0.51170606338,,default,,0.200501
0,,GP,100,,nan,,0.0147254462021,-0.6844983562,,default,,0.271589
0,,GP,250,,nan,,0.0110891219355,-0.83411789406,,default,,0.60775
0,,GP,500,,nan,,0.0111247358995,-0.831099408169,,default,,1.737748
0,,GP,750,,nan,,0.0104792300731,-0.859801235896,,default,,5.434381
0,,GP,1000,,nan,,0.0100856264292,-0.878948082975,,default,,9.803453
0,,SGP,500,25,nan,,0.0109445080115,-0.787773691091,,default,,5.530226
0,,SGP,50,25,nan,,0.0370451654363,4.48210245666,,default,,7.846462
0,,SGP,100,25,nan,,0.0189317707668,-0.229420118192,,default,,8.06941
0,,SGP,1000,25,nan,,0.010161546805,-0.856900712444,,default,,4.139105
0,,SGP,250,25,nan,,0.0114759074164,-0.639589098304,,default,,9.626651
0,,SGP,750,25,nan,,0.0156426418935,-0.729912695362,,default,,6.049905
0,,GP,1250,,nan,,0.0103320399269,-0.86484617069,,default,,19.061547
0,,SGP,1250,25,nan,,0.010432545249,-0.813036935182,,default,,15.005898
0,,GP,750,,nan,,0.0105051473087,-0.858855201999,,default,,5.788487
0,,SGP,750,25,nan,,0.0147306895812,-0.743888268833,,default,,13.952224
0,,GP,100,,nan,,0.0150657330623,-0.67643962349,,default,,0.263573
0,,SGP,100,25,nan,,0.0274727689138,-0.453183015284,,default,,4.932401
0,,GP,100,,nan,,0.0142418483039,-0.699556199864,,default,,0.271687
0,,SGP,100,25,nan,,0.026890838767,-0.38863293386,,default,,9.247615
0,,GP,50,,nan,,0.0185378146972,-0.589931254644,,default,,0.212761
0,,GP,100,,nan,,0.0132642954879,-0.742129103329,,default,,0.302867
0,,GP,250,,nan,,0.0113540867926,-0.820877604132,,default,,0.567452
0,,GP,500,,nan,,0.0102646360325,-0.867385095242,,default,,2.012664
0,,GP,750,,nan,,0.0104108377759,-0.863638053346,,default,,5.872688
0,,SGP,500,25,nan,,0.0106609204841,-0.807009362909,,default,,4.722111
0,,GP,1000,,nan,,0.010244363191,-0.868126153111,,default,,11.036193
0,,SGP,100,25,nan,,0.0351707510914,5.37207769008,,default,,7.686564
0,,SGP,50,25,nan,,0.0385110405365,-0.0452529428847,,default,,8.213592
0,,SGP,250,25,nan,,0.0115071453141,-0.055203372628,,default,,10.240735
0,,SGP,750,25,nan,,0.0104390610754,-0.793102361831,,default,,8.914679
0,,GP,1250,,nan,,0.0101215399443,-0.877008250878,,default,,18.919907
0,,SGP,1250,25,nan,,0.0104093048,-0.843846961706,,default,,4.785003
0,,SGP,1000,25,nan,,0.0104203286266,-0.818439382711,,default,,16.792137
0,,GP,100,,nan,,0.019890449706,-0.539454242074,,default,,0.276298
0,,GP,50,,nan,,0.0283996681193,-0.399760759391,,default,,0.210258
0,,GP,250,,nan,,0.0106337293822,-0.852011906396,,default,,0.547934
0,,GP,500,,nan,,0.010610813328,-0.851257019348,,default,,1.674404
0,,GP,750,,nan,,0.0103461830364,-0.866685453296,,default,,5.696666
0,,SGP,100,35,nan,,0.0258498637552,-0.378158722462,,default,,6.69139
0,,GP,1000,,nan,,0.0102014095523,-0.873395017695,,default,,9.878113
0,,SGP,50,35,nan,,0.0354895664309,2.19876922743,,default,,8.955338
0,,SGP,250,35,nan,,0.0113605799088,-0.596708006091,,default,,11.302492
0,,SGP,500,35,nan,,0.0107930994009,-0.807408625427,,default,,13.46126
0,,GP,1250,,nan,,0.0101470971301,-0.876392075301,,default,,18.856855
0,,SGP,750,35,nan,,0.010357941242,-0.831884074656,,default,,15.280539
0,,SGP,1000,35,nan,,0.0102901693262,-0.843081088578,,default,,17.251646
0,,SGP,1250,35,nan,,0.0100977436694,-0.854113319926,,default,,11.186354
0,,GP,50,,nan,,0.0415804978042,-0.135072958272,,default,,0.18333
0,,GP,100,,nan,,0.0125046453559,-0.74169219703,,default,,0.242945
0,,GP,250,,nan,,0.0123962174688,-0.777178300084,,default,,0.549416
0,,GP,500,,nan,,0.0102669390448,-0.868738454605,,default,,1.983691
0,,GP,750,,nan,,0.0103278603348,-0.866677683401,,default,,6.169043
0,,GP,1000,,nan,,0.0102019546731,-0.873634999977,,default,,10.655964
0,,SGP,50,50,nan,,0.0415674521912,-0.1393922117,,default,,9.678434
0,,SGP,100,50,nan,,0.0128249485037,-0.68376172759,,default,,10.271961
0,,SGP,250,50,nan,,0.012755411699,-0.61762506636,,default,,13.283072
0,,SGP,500,50,nan,,0.0103377922436,-0.843629735108,,default,,16.49382
0,,GP,1250,,nan,,0.0100952700688,-0.878457355271,,default,,21.679238
0,,SGP,750,50,nan,,0.0103078290604,-0.844817899529,,default,,20.885209
0,,SGP,1000,50,nan,,0.0101865186518,-0.846205315373,,default,,28.105557
0,,SGP,1250,50,nan,,0.0100732664755,-0.866286851997,,default,,33.905921
