,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,GP,100,,nan,,0.0985424129782,0.262135971118,,default,,0.223217
0,,GP,50,,nan,,0.111729740754,0.322100948372,,default,,0.210932
0,,GP,250,,nan,,0.0178092743344,-0.622534584853,,default,,0.58821
0,,GP,500,,nan,,0.0124071493969,-0.773861659456,,default,,2.164577
0,,SGP,500,25,nan,,0.038108680042,-0.321251710351,,default,,3.248895
0,,GP,750,,nan,,0.0121719168988,-0.784118284564,,default,,6.495955
0,,SGP,100,25,nan,,0.0787692908385,9.83117159477,,default,,7.741658
0,,GP,1000,,nan,,0.0116649278017,-0.807193039049,,default,,11.721881
0,,SGP,50,25,nan,,0.103381866377,0.503784824546,,default,,7.851192
0,,SGP,750,25,nan,,0.0503781430403,-0.302788517378,,default,,4.269407
0,,SGP,250,25,nan,,0.0635494704698,0.376337197276,,default,,10.337828
0,,GP,1250,,nan,,0.0110631907942,-0.831478758286,,default,,22.279854
0,,SGP,1000,25,nan,,0.0605533172165,-0.239538058084,,default,,9.620541
0,,SGP,1250,25,nan,,0.0604457302348,-0.277196434123,,default,,9.446133
0,,GP,750,,nan,,0.011474799316,-0.810640245267,,default,,6.771281
0,,SGP,750,25,nan,,0.0573823842789,-0.221495412336,,default,,9.760167
0,,GP,100,,nan,,0.104124332338,0.292928851318,,default,,0.230664
0,,SGP,100,25,nan,,0.0817760599789,3.45074452831,,default,,10.404902
0,,GP,100,,nan,,0.040351622298,-0.307225191731,,default,,0.335302
0,,SGP,100,25,nan,,0.0765317913706,0.685622783166,,default,,8.601128
0,,GP,50,,nan,,0.0896967238969,0.307909411219,,default,,0.214174
0,,GP,100,,nan,,0.0365281098201,-0.365445953796,,default,,0.37043
0,,GP,250,,nan,,0.0159522884631,-0.640859797944,,default,,0.791338
0,,SGP,250,25,nan,,0.057338056608,-0.0595772131967,,default,,1.385216
0,,GP,500,,nan,,0.0124814581668,-0.771579675518,,default,,2.84064
0,,GP,750,,nan,,0.0123864334958,-0.774940818861,,default,,6.832734
0,,SGP,100,25,nan,,0.0741532981316,4.49842481867,,default,,7.209794
0,,GP,1000,,nan,,0.0111628010906,-0.825997871075,,default,,12.762125
0,,SGP,750,25,nan,,0.0515914617868,-0.236813231117,,default,,2.327696
0,,SGP,500,25,nan,,0.0601252548492,-0.221438493213,,default,,5.474427
0,,SGP,50,25,nan,,0.124399961211,1.22090062727,,default,,8.294085
0,,SGP,1000,25,nan,,0.057018369215,-0.26431779392,,default,,1.668421
0,,GP,1250,,nan,,0.0113289684606,-0.819805911031,,default,,23.184572
0,,SGP,1250,25,nan,,0.046809660407,-0.29611505428,,default,,4.851784
0,,GP,100,,nan,,0.0623177705619,0.0807846069205,,default,,0.255454
0,,GP,50,,nan,,0.107065763768,0.314299380074,,default,,0.194563
0,,GP,250,,nan,,0.0163653292482,-0.655806250669,,default,,0.834005
0,,GP,500,,nan,,0.0133575531257,-0.737432822539,,default,,2.180709
0,,SGP,500,35,nan,,0.0424288401192,-0.261497564136,,default,,3.547497
0,,GP,750,,nan,,0.0119462658571,-0.795385205028,,default,,7.027949
0,,SGP,750,35,nan,,0.0328713755166,-0.463514826334,,default,,2.052945
0,,SGP,50,35,nan,,0.108441863104,0.349129021401,,default,,8.925461
0,,SGP,100,35,nan,,0.0584134912829,0.100803703958,,default,,9.642003
0,,GP,1000,,nan,,0.0114429226393,-0.814650602703,,default,,12.399713
0,,SGP,250,35,nan,,0.0480481767765,0.165762236246,,default,,12.290438
0,,SGP,1000,35,nan,,0.0304263227504,-0.516687462025,,default,,6.923865
0,,GP,1250,,nan,,0.0114236456691,-0.816037146929,,default,,23.578276
0,,SGP,1250,35,nan,,0.0397255477243,-0.398231967427,,default,,3.904999
0,,GP,100,,nan,,0.0714521666029,0.0933655522757,,default,,0.223894
0,,GP,50,,nan,,0.120354492717,0.364773228056,,default,,0.186796
0,,SGP,50,50,nan,,0.120354662996,0.364774008391,,default,,0.202889
0,,GP,250,,nan,,0.092726639677,0.237764475325,,default,,0.476893
0,,GP,500,,nan,,0.0694212675743,0.114656903916,,default,,1.710571
0,,SGP,500,50,nan,,0.0753055100773,0.14557742096,,default,,0.405813
0,,GP,750,,nan,,0.0119886559619,-0.792219768084,,default,,6.790578
0,,SGP,100,50,nan,,0.059204282814,1.27132544642,,default,,11.48618
0,,GP,1000,,nan,,0.0110545363678,-0.82726006924,,default,,14.189906
0,,SGP,250,50,nan,,0.0281335447728,-0.0719131388814,,default,,15.353993
0,,GP,1250,,nan,,0.0111811196302,-0.82489641713,,default,,24.475637
0,,SGP,750,50,nan,,0.014732191419,-0.63387556962,,default,,26.801638
0,,SGP,1000,50,nan,,0.0251939095919,-0.629861858218,,default,,21.168515
0,,SGP,1250,50,nan,,0.016975940978,-0.681974574133,,default,,42.895903
