,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,50,25,[2],adam_Mxit1500,0.0469059719977,-0.209622251502,0.149,True,,28.46059
0,,DGP,100,25,[2],adam_Mxit1500,0.0152797293121,-0.625981129121,0.108,True,,33.720998
0,,DGP,250,25,[2],adam_Mxit1500,0.0122475662109,-0.715848067499,0.108,True,,49.514469
0,,DGP,1000,25,[2],adam_Mxit1500,0.0114636939689,-0.700431715048,0.115,True,,49.771519
0,,DGP,1250,25,[2],adam_Mxit1500,0.0132179727151,-0.665228925143,0.117,True,,49.876853
0,,DGP,500,25,[2],adam_Mxit1500,0.0111689822284,-0.742623814488,0.107,True,,51.002007
0,,DGP,750,25,[2],adam_Mxit1500,0.011261628661,-0.738285745523,0.109,True,,52.29481
0,,DGP,50,35,[2],adam_Mxit1500,0.0290163484483,-0.39157086695,0.116,True,,71.162601
0,,DGP,100,35,[2],adam_Mxit1500,0.0156174433413,-0.640378264707,0.102,True,,80.694737
0,,DGP,250,35,[2],adam_Mxit1500,0.0119775286732,-0.738804288959,0.109,True,,114.306651
0,,DGP,500,35,[2],adam_Mxit1500,0.0130080681881,-0.716827877245,0.104,True,,114.280287
0,,DGP,1000,35,[2],adam_Mxit1500,0.0124423057377,-0.744168890955,0.106,True,,115.684899
0,,DGP,750,35,[2],adam_Mxit1500,0.0112477060716,-0.814346043748,0.1,True,,115.544917
0,,DGP,1250,35,[2],adam_Mxit1500,0.0118284884092,-0.76695000147,0.107,True,,115.623517
0,,DGP,50,50,[2],adam_Mxit1500,0.0393718100207,-0.318494120148,0.12,True,,282.214284
0,,DGP,100,50,[2],adam_Mxit1500,0.0153240127213,-0.627586164497,0.105,True,,304.261772
0,,DGP,1250,50,[2],adam_Mxit1500,0.0118118253768,-0.779976476591,0.103,True,,377.599493
0,,DGP,500,50,[2],adam_Mxit1500,0.0115097350278,-0.767632464549,0.104,True,,377.526329
0,,DGP,250,50,[2],adam_Mxit1500,0.0128962965294,-0.758852471182,0.096,True,,377.545729
0,,DGP,750,50,[2],adam_Mxit1500,0.0117898087559,-0.735383627112,0.107,True,,377.746266
0,,DGP,1000,50,[2],adam_Mxit1500,0.0121850270678,-0.764363575259,0.102,True,,377.562376
