,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.0101,0.394642049512,0.239676553822,True,0.611422879603,19.599358,mb_250lr_0.02
