0,meeting,DGP,500,50,[2],adam1000sn_0.027,0.563874272141,0.923154576281,,,8.402764,mb_250lr_0.02
0,meeting,DGP,750,50,[2],adam1000sn_0.027,0.545966549853,0.917563731843,,,11.55972,mb_250lr_0.02
