,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.0027,0.687378460355,1.21748700259,True,0.743207220188,10.522791,mb_250lr_0.02
