,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.2211,0.239993250892,0.297850819959,True,0.104476202513,78.944073,mb_250lr_0.02
