,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.0272,0.513638076233,0.898335005451,True,0.390613842161,8.093289,mb_250lr_0.02
