,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.7072,0.595766976593,1.14715750301,True,0.326306885209,87.598378,mb_250lr_0.02
