,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_4,SGP,50,50,nan,,0.47634278073,3.55358904353,,,103.991619,
0,DGP_4,SGP,100,50,nan,,0.252955684219,0.478403516848,,,189.510058,
0,DGP_4,SGP,250,50,nan,,0.101158078132,0.346796955378,,,139.101055,
0,DGP_4,SGP,500,50,nan,,0.102779368725,0.215571853892,,,160.749808,
0,DGP_4,SGP,750,50,nan,,0.059659095616,0.11768067045,,,278.538928,
0,DGP_4,SGP,1000,50,nan,,0.0420615590243,-0.0483835193174,,,258.943514,
0,DGP_4,SGP,1250,50,nan,,0.0389641845646,-0.0945107437936,,,351.993854,
