,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_4,DGP,50,25,[2],adam,0.479498732703,0.990345650045,True,0.9621090459352428,10.35418,
0,DGP_4,DGP,100,25,[2],adam,0.493558374409,1.02196590948,True,0.22096068444398487,12.39879,
0,DGP_4,DGP,250,25,[2],adam,0.311527852911,0.688128348153,,,16.416293,
0,DGP_4,DGP,500,25,[2],adam,0.281623407328,0.667838252703,,,16.418438,
0,DGP_4,DGP,750,25,[2],adam,0.250283638281,0.631687703769,,,16.00971,
0,DGP_4,DGP,1000,25,[2],adam,0.228180177594,0.606606427854,,,16.017761,
0,DGP_4,DGP,1250,25,[2],adam,0.295561664088,0.732983249434,,,15.99954,
0,DGP_4,DGP,1250,25,[2],L-BFGS-B,0.355519131381,0.518683168981,True,5.2495983331,21.299716,
