,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_4,DGP,50,50,[2],adam,0.521232943825,1.00028668923,True,1.1246091599126422,3514.774216,
0,DGP_4,DGP,100,50,[2],adam,0.310801806727,0.729494126741,,,3872.696978,
0,DGP_4,DGP,250,50,[2],adam,0.230705852581,0.235776583773,,,4591.580525,
0,DGP_4,DGP,500,50,[2],adam,0.207635544938,0.405118089321,,,150.126432,
0,DGP_4,DGP,750,50,[2],adam,0.153999045199,0.410471631459,,,4526.081456,
0,DGP_4,DGP,1000,50,[2],adam,0.21804648136,0.447735526503,,,4456.404907,
0,DGP_4,DGP,1250,50,[2],adam,0.205614432337,0.402357087644,,,4555.76288,
