,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,500,50,[2],adam_Mxit2000,0.0210864216928,-0.586743904637,0.106,greedy,,cont.
0,,DGP,1000,50,[2],adam_Mxit2000,0.0271260475136,-0.609423378631,0.114,greedy,,cont.
0,,DGP,750,50,[2],adam_Mxit2000,0.0787893001817,-0.369195303209,0.135,greedy,,cont.
0,,DGP,1250,50,[2],adam_Mxit2000,0.0271679995708,-0.677692071847,0.105,greedy,,cont.
0,,DGP,1000,75,[2],adam_Mxit2000,0.0135316207365,-0.781048713438,0.101,greedy,,cont.
0,,DGP,500,75,[2],adam_Mxit2000,0.0561096724756,-0.364314203425,0.137,greedy,,cont.
0,,DGP,1250,75,[2],adam_Mxit2000,0.0791295239943,-0.279596410298,0.157,greedy,,cont.
0,,DGP,750,75,[2],adam_Mxit2000,0.0613633037058,-0.593950729313,0.108,greedy,,cont.
0,,DGP,500,40,[2],adam_Mxit2000,0.0408091348822,-0.391559594779,0.136,greedy,,cont.
0,,DGP,750,40,[2],adam_Mxit2000,0.104869302554,-0.220743384084,0.158,greedy,,cont.
0,,DGP,1000,40,[2],adam_Mxit2000,0.096042809999,-0.220297088729,0.154,greedy,,cont.
0,,DGP,1250,40,[2],adam_Mxit2000,0.129598214387,-0.413937316429,0.128,greedy,,cont.
0,,DGP,500,50,[2],adam_Mxit2000,0.059999226164,-0.478877848214,0.112,greedy,,cont.
0,,DGP,750,50,[2],adam_Mxit2000,0.0517617440396,-0.474606330896,0.11,greedy,,cont.
0,,DGP,1000,50,[2],adam_Mxit2000,0.0367069224747,-0.420871625015,0.129,greedy,,cont.
0,,DGP,1250,50,[2],adam_Mxit2000,0.0109588749119,-0.646691989798,0.111,greedy,,cont.
