,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,GP,500,,nan,,0.00674954836169,-1.07742991941,,default,,1.604991
0,,GP,750,,nan,,0.00620736181984,-1.12824737237,,default,,4.552139
0,,SGP,500,50,nan,,0.0247387710806,-0.510870864887,,default,,1.98081
0,,GP,1000,,nan,,0.00614677761229,-1.12922473391,,default,,9.849881
0,,SGP,750,50,nan,,0.0176347157595,-0.557033852725,,default,,2.798118
0,,SGP,1000,50,nan,,0.0114929028995,-0.686435239607,,default,,3.761815
0,,GP,1250,,nan,,0.00558319240124,-1.17301716253,,default,,17.265987
0,,SGP,1250,50,nan,,0.010445583508,-0.758782970092,,default,,4.030221
0,,GP,500,,nan,,0.00673189567581,-1.0884866632,,default,,1.982033
0,,GP,750,,nan,,0.00598633383506,-1.14581943371,,default,,5.175917
0,,GP,1000,,nan,,0.00572430214626,-1.15670961156,,default,,10.710408
0,,SGP,500,75,nan,,0.00767137864892,-1.00257554819,,default,,5.525911
0,,SGP,750,75,nan,,0.00636556572776,-1.11058916404,,default,,5.170094
0,,GP,1250,,nan,,0.00591437461358,-1.14666598849,,default,,17.395303
0,,SGP,1000,75,nan,,0.00680894273296,-1.05436808118,,default,,9.032448
0,,SGP,1250,75,nan,,0.0065394042064,-1.0927948208,,default,,6.195669
0,,GP,500,,nan,,0.00670332825629,-1.09447222306,,default,,1.996934
0,,SGP,500,40,nan,,0.0363757521923,-0.215778354458,,default,,2.151757
0,,GP,750,,nan,,0.00582945525006,-1.15133155794,,default,,6.048279
0,,SGP,750,40,nan,,0.0229341400503,-0.324632092581,,default,,2.654305
0,,GP,1000,,nan,,0.00592292434899,-1.14822513554,,default,,12.439036
0,,SGP,1000,40,nan,,0.0306039077917,-0.267267611195,,default,,2.167872
0,,GP,1250,,nan,,0.00576846245691,-1.16058019805,,default,,18.936582
0,,SGP,1250,40,nan,,0.0379657205523,-0.244724503274,,default,,4.123283
