,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,500,50,[2],adam_Mxit1500,0.203707974709,0.363580532347,0.294,long_short,,300.490214
0,,DGP,250,50,[2],adam_Mxit1500,0.117938334621,0.108932319795,0.213,long_short,,300.276784
0,,DGP,750,50,[2],adam_Mxit1500,0.196997996252,0.424048446008,0.336,long_short,,300.762467
0,,DGP,1000,50,[2],adam_Mxit1500,0.231479802481,0.475251616186,0.347,long_short,,301.48851
0,,DGP,1250,50,[2],adam_Mxit1500,0.22105301086,0.410880416843,0.31,long_short,,301.429258
