,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,500,50,[2],adam_Mxit1500,0.181323899185,0.420043338118,0.329,True,,303.59046
0,,DGP,250,50,[2],adam_Mxit1500,0.152745349162,0.0837515700036,0.175,True,,303.635303
0,,DGP,750,50,[2],adam_Mxit1500,0.0989763824193,0.0841043125537,0.234,True,,304.02651
0,,DGP,1000,50,[2],adam_Mxit1500,0.201654765595,0.34790821178,0.298,True,,303.865484
0,,DGP,1250,50,[2],adam_Mxit1500,0.219683315279,0.501402205522,0.378,True,,304.237258
0,,DGP,500,40,[2],adam_Mxit1500,0.152820821845,0.139378048107,0.24,True,,162.602165
0,,DGP,250,40,[2],adam_Mxit1500,0.135267957811,0.0360726710829,0.184,True,,162.702563
0,,DGP,1000,40,[2],adam_Mxit1500,0.158808553285,0.393802661412,0.329,True,,163.35534
0,,DGP,1250,40,[2],adam_Mxit1500,0.167820435256,0.330598774373,0.301,True,,163.191206
0,,DGP,750,40,[2],adam_Mxit1500,0.138874601895,0.210526250272,0.256,True,,164.090829
0,,DGP,1250,30,[2],adam_Mxit1500,0.179795862696,0.276361134921,0.28,True,,75.41768
0,,DGP,250,30,[2],adam_Mxit1500,0.292425136693,0.693154669832,0.432,True,,75.178426
0,,DGP,500,30,[2],adam_Mxit1500,0.21229626683,0.464819604496,0.351,True,,75.389441
0,,DGP,1000,30,[2],adam_Mxit1500,0.256726086573,0.645118609906,0.44,True,,75.355637
0,,DGP,750,30,[2],adam_Mxit1500,0.25941470253,0.621275048704,0.414,True,,75.829748
0,,DGP,250,25,[2],adam_Mxit1500,0.217903983537,0.460511329858,0.339,True,,50.958214
0,,DGP,1000,25,[2],adam_Mxit1500,0.179485630462,0.382482058271,0.327,True,,51.292979
0,,DGP,1250,25,[2],adam_Mxit1500,0.181480448314,0.324335190411,0.293,True,,51.288302
0,,DGP,500,25,[2],adam_Mxit1500,0.328334328958,0.818008929941,0.517,True,,51.985205
0,,DGP,750,25,[2],adam_Mxit1500,0.287090820148,0.709150270055,0.468,True,,52.13472
0,,DGP,250,60,[2],adam_Mxit1500,0.0970694912759,-0.0546385216963,0.176,True,,513.894723
0,,DGP,750,60,[2],adam_Mxit1500,0.0779735231797,0.10815954052,0.242,True,,514.349176
0,,DGP,500,60,[2],adam_Mxit1500,0.0691486830266,-0.293091875643,0.147,True,,514.346606
0,,DGP,1000,60,[2],adam_Mxit1500,0.127895685677,0.117739515207,0.239,True,,514.308604
0,,DGP,1250,60,[2],adam_Mxit1500,0.11952429129,0.133243396665,0.249,True,,514.612702
