,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,GP,500,,nan,,0.00428792268559,-1.30565056291,,default,,1.553539
0,,GP,750,,nan,,0.00439517645638,-1.29853209401,,default,,4.871018
0,,SGP,500,50,nan,,0.0336934003168,-0.242400362615,,default,,3.496955
0,,GP,1000,,nan,,0.0040586108791,-1.33953010814,,default,,9.380651
0,,SGP,750,50,nan,,0.0480942782382,-0.260971447246,,default,,2.986039
0,,SGP,1000,50,nan,,0.0263428771515,-0.323561892558,,default,,2.455797
0,,GP,1250,,nan,,0.00399683404126,-1.3473560981,,default,,20.497874
0,,SGP,1250,50,nan,,0.0295917474491,-0.298646707737,,default,,17.746036
0,,GP,500,,nan,,0.00519698603588,-1.23997575604,,default,,1.895113
0,,GP,750,,nan,,0.00453675634919,-1.28596083761,,default,,4.795638
0,,GP,1000,,nan,,0.00393965221808,-1.34717292961,,default,,10.644585
0,,SGP,500,75,nan,,0.0140447144733,-0.746789711665,,default,,4.746306
0,,SGP,750,75,nan,,0.00796834717923,-0.854801829243,,default,,5.749557
0,,GP,1250,,nan,,0.00395285406283,-1.3460104445,,default,,19.038517
0,,SGP,1000,75,nan,,0.00574385232133,-1.05941875261,,default,,6.257401
0,,SGP,1250,75,nan,,0.00667230844207,-1.00546507385,,default,,10.410828
0,,GP,500,,nan,,0.00522977696101,-1.23119665612,,default,,1.785858
0,,GP,750,,nan,,0.00402828424995,-1.33605762722,,default,,5.400324
0,,SGP,500,40,nan,,0.0384704565526,-0.0529261646115,,default,,2.227936
0,,GP,1000,,nan,,0.00404064106826,-1.33858888747,,default,,10.44267
0,,SGP,750,40,nan,,0.0482148975507,-0.0679530522421,,default,,2.655909
0,,SGP,1000,40,nan,,0.025659945373,-0.260318919903,,default,,3.487358
0,,GP,1250,,nan,,0.00394799758369,-1.34626915353,,default,,17.316694
0,,SGP,1250,40,nan,,0.0435626342916,-0.127270272059,,default,,4.360635
