,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,750,50,[2],adam_Mxit1500,0.0571467773453,-0.130660027469,0.179,short_long,,305.344676
0,,DGP,500,50,[2],adam_Mxit1500,0.112869776766,-0.191428756882,0.139,short_long,,306.164706
0,,DGP,250,50,[2],adam_Mxit1500,0.141318973736,0.0185683800803,0.167,short_long,,306.684999
0,,DGP,1000,50,[2],adam_Mxit1500,0.0852948876158,-0.449330211119,0.12,short_long,,307.447563
0,,DGP,1250,50,[2],adam_Mxit1500,0.0550289584767,-0.252705715767,0.164,short_long,,307.379869
