,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_5,DGP,50,25,[2],adam,0.844196841499,1.3374331364,,,9.988275,
0,DGP_5,DGP,100,25,[2],adam,0.840970360266,1.3356701577,True,0.01327682683008058,12.085829,
0,DGP_5,DGP,250,25,[2],adam,0.24738566311,0.596420291931,,,16.100989,
0,DGP_5,DGP,500,25,[2],adam,0.233746976361,0.591409914578,,,20.229779,
0,DGP_5,DGP,750,25,[2],adam,0.135315083855,0.409764603392,,,22.48832,
0,DGP_5,DGP,1000,25,[2],adam,0.17567360713,0.485816372847,,,15.974515,
0,DGP_5,DGP,1250,25,[2],adam,0.245636239489,0.618432316268,,,21.168883,
