,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_2,DGP,75,75,[2],adam,0.541125112848,1.11748294357,True,0.07817592124498862,17732.503501,
0,DGP_2,DGP,100,75,[2],adam,0.308731366169,0.473429114628,,,18104.841504,
0,DGP_2,DGP,250,75,[2],adam,0.175193941569,0.216696012654,,,19478.791055,
0,DGP_2,DGP,500,75,[2],adam,0.359845235111,0.659193923419,True,0.21892395710542867,19385.655627,
0,DGP_2,DGP,750,75,[2],adam,0.138181713139,0.182657459077,,,19772.80504,
0,DGP_2,DGP,1000,75,[2],adam,0.1831760803,0.404993155275,True,0.2342082987672694,19406.084327,
0,DGP_2,DGP,1250,75,[2],adam,0.321894408879,0.600679527921,True,0.11810325151810187,19716.629302,
