,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_3,DGP,50,25,[2],adam,0.639658877998,1.498063687,,,521.909251,
0,DGP_3,DGP,100,25,[2],adam,0.343810150679,0.803372253049,,,720.655187,
0,DGP_3,DGP,250,25,[2],adam,0.233537099194,0.530372846805,,,907.825128,
0,DGP_3,DGP,500,25,[2],L-BFGS-B,0.214509107885,0.157731856852,,,1311.370974,
0,DGP_3,DGP,750,25,[2],adam,0.173140886081,0.125624044771,,,22.519204,
0,DGP_3,DGP,1000,25,[2],adam,0.122625668927,0.305244361463,,,874.848136,
0,DGP_3,DGP,1250,25,[2],adam,0.216227355655,0.426816280025,,,21.141519,

