,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.1945,0.185162563145,0.34641794036,,,70.414094,mb_250lr_0.02
