,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.145,0.222140186479,0.294616443404,,,83.050618,mb_250lr_0.02
