,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.1445,0.227608992226,0.133937106094,,,120.368133,mb_250lr_0.02
