,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.0662,0.263079935464,0.217103146635,,,76.201878,mb_250lr_0.02
