,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,25,[2],adam1000sn_0.2069,0.529070078035,0.987456193442,True,0.229688154389,32.225829,mb_500lr_0.001
