,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.4509,0.441065797822,0.913569955551,True,0.247366686818,27.138718,mb_250lr_0.02
