,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.2815,0.380107494933,0.661452470784,,,53.863472,mb_250lr_0.02
