,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.1456,0.165985556278,0.0598188183187,,,124.62438,mb_250lr_0.02
