,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.5344,0.236345615102,0.704268215935,,,69.361745,mb_250lr_0.02
