,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.2665,0.252988763016,0.477655274499,,,64.324438,mb_250lr_0.02
