,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,config
0,meeting,DGP,500,50,[2],adam1000sn_0.3236,0.187992000173,0.410836273472,,,139.005939,mb_500lr_0.02
