,exp,model,N_train,M,hidden_size,optimizer,mse,nll,outlier,outlier_var,time,bumps
0,DGP_1,GP,75,,nan,,0.329545977477,0.443218830238,,,0.600721,
0,DGP_1,GP,100,,nan,,0.263642290068,0.307175018118,,,0.515278,
0,DGP_1,GP,250,,nan,,0.0372273718356,-0.681035273553,,,0.740461,
0,DGP_1,GP,500,,nan,,0.00768593486717,-1.11664366053,,,2.387179,
0,DGP_1,GP,750,,nan,,0.00579047666651,-1.10325134367,,,5.761548,
0,DGP_1,GP,1000,,nan,,1.03670054051,1.43729485045,,,12.119219,
0,DGP_1,GP,1250,,nan,,1.03670054051,1.43765958604,,,54.540191,
