,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,exp_4,DGP,75,50,[2],L-BFGS-B_Mxit1000,0.966774580112,1.40559016945,sn_1.045,short_long,True,17.730626
0,exp_4,DGP,100,50,[2],L-BFGS-B_Mxit1000,0.303522842362,0.628151443711,sn_0.188,short_long,,54.351965
0,exp_3,DGP,75,50,[2],L-BFGS-B_Mxit1000,0.765948171924,1.29251989257,sn_0.953,short_long,True,18.086949
0,exp_3,DGP,100,50,[2],L-BFGS-B_Mxit1000,0.765948160734,1.28715944389,sn_0.842,short_long,True,17.280998
0,exp_3,DGP,250,50,[2],L-BFGS-B_Mxit1000,0.765948048727,1.28562191231,sn_0.877,short_long,True,19.806246
0,exp_4,DGP,250,50,[2],L-BFGS-B_Mxit1000,0.171677169376,0.300308992706,sn_0.204,short_long,,179.883695
0,exp_4,DGP,500,50,[2],L-BFGS-B_Mxit1000,0.103951406263,-0.00441650450687,sn_0.187,short_long,,148.217138
0,exp_3,DGP,500,50,[2],L-BFGS-B_Mxit1000,0.104238920392,-0.0791813208067,sn_0.151,short_long,,390.769746
0,exp_4,DGP,750,50,[2],L-BFGS-B_Mxit1000,0.0858596929864,-0.214729919001,sn_0.147,short_long,,412.477445
0,exp_3,DGP,750,50,[2],L-BFGS-B_Mxit1000,0.0336749468214,-0.309672546091,sn_0.143,short_long,,425.015441
0,exp_4,DGP,1000,50,[2],L-BFGS-B_Mxit1000,0.12016705813,-0.110372438251,sn_0.164,short_long,,517.750723
0,exp_3,DGP,1000,50,[2],L-BFGS-B_Mxit1000,0.0701328883181,-0.126836381182,sn_0.17,short_long,,356.854286
0,exp_4,DGP,1250,50,[2],L-BFGS-B_Mxit1000,0.117524035943,-0.157820845475,sn_0.176,short_long,True,407.451229
0,exp_3,DGP,1250,50,[2],L-BFGS-B_Mxit1000,0.109061304567,-0.151739102848,sn_0.151,short_long,,294.24793
