,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,exp_4,DGP,75,30,[2],L-BFGS-B_Mxit1000,0.966774981614,1.40549405899,sn_1.044,long_short,True,2.84548
0,exp_4,DGP,100,30,[2],L-BFGS-B_Mxit1000,0.966767354961,1.40215771117,sn_0.994,long_short,True,2.193811
0,exp_3,DGP,75,30,[2],L-BFGS-B_Mxit1000,0.535847483898,1.3109963744,sn_0.311,long_short,,31.87704
0,exp_3,DGP,100,30,[2],L-BFGS-B_Mxit1000,0.765948067329,1.28715462312,sn_0.842,long_short,True,1.669729
0,exp_3,DGP,250,30,[2],L-BFGS-B_Mxit1000,0.765952047622,1.28562139099,sn_0.876,long_short,True,2.336568
0,exp_4,DGP,250,30,[2],L-BFGS-B_Mxit1000,0.966792244346,1.41683102325,sn_1.116,long_short,True,2.292763
0,exp_4,DGP,500,30,[2],L-BFGS-B_Mxit1000,0.966778261202,1.40873180434,sn_1.069,long_short,True,3.974731
0,exp_3,DGP,500,30,[2],L-BFGS-B_Mxit1000,0.203614714084,0.224947111185,sn_0.242,long_short,,87.536382
0,exp_4,DGP,750,30,[2],L-BFGS-B_Mxit1000,0.136393398226,0.203120439358,sn_0.262,long_short,,44.798719
0,exp_3,DGP,750,30,[2],L-BFGS-B_Mxit1000,0.156615668728,0.199343740519,sn_0.238,long_short,,128.312627
0,exp_4,DGP,1000,30,[2],L-BFGS-B_Mxit1000,0.966774814413,1.40403289886,sn_1.029,long_short,,4.939573
0,exp_3,DGP,1000,30,[2],L-BFGS-B_Mxit1000,0.128088576798,0.295629755762,sn_0.283,long_short,,49.319758
0,exp_4,DGP,1250,30,[2],L-BFGS-B_Mxit1000,0.183975862712,0.110678521774,sn_0.207,long_short,True,159.034698
